id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURZX0kyYVZREAE,"Sugar rush but do make sure you're famished before heading for their afternoon tea set. The servings are huge and relatively sweet. Service of staff was great and attentive, you won't be disappointed with the decor at all. It is obvious that alot of thought has been put in the decor of the food and the restaurant to be photo friendly!",a year ago,2020-10-16 03:17:02.576247,4.0,Zacch Lee,0,0,https://www.google.com/maps/contrib/100647518924518394980?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURZX1BUVE5BEAE,,a year ago,2020-10-16 03:17:02.576795,5.0,Asad Khan,0,0,https://www.google.com/maps/contrib/101353504718246114631?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURZek9fUWlRRRAB,Like the ambience and the food.  The have nice beetroot and carrot soup.  The place reminds me of the Harry Potter movies.,a year ago,2020-10-16 03:17:09.769733,4.0,Maria Seow,27,0,https://www.google.com/maps/contrib/117648808809290164303?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURZektQWUtBEAE,,a year ago,2020-10-16 03:17:09.770271,4.0,derrick loy,0,0,https://www.google.com/maps/contrib/115716028902648095114?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURZMU5QMWxnRRAB,,a year ago,2020-10-16 03:17:09.770749,5.0,BEATRIX LOK LOK,1,0,https://www.google.com/maps/contrib/117163206521953903557?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURZaU5HWHJRRRAB,"Food and drinks were average as well as pricey. I have given 4 stars for the experience and nicely decorated dishes, cakes which deserves praised. Not worth the trip down to the if your objective is purely for great tasting food and drinks.",a year ago,2020-10-16 03:17:09.771238,4.0,Chee Beng Neo,0,0,https://www.google.com/maps/contrib/102854124263961361309?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNZOTdLVGtBRRAB,,a year ago,2020-10-16 03:17:09.771772,4.0,Andie Makarow,0,0,https://www.google.com/maps/contrib/111775936187572687982?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNZMThqUmF3EAE,"Platform 1094 is unique in the ever-saturated F&B industry in Singapore with its Wizardry theme, which follows through from its decor and ambience to its food and beverages.  Delectable selection of food in a very cosy and nicely decorated cafe - will definitely revisit this place again.  What I had: Crab Meat Aglio Olio • Saffron Pan Seared Salmon • Eternal Garden Black Tea • Sleeping Draught Chocolate Blackout - the cake is TDF.",a year ago,2020-10-16 03:17:09.772258,4.0,missy fee,0,0,https://www.google.com/maps/contrib/115604407267790358767?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNZMDVmUGRnEAE,4 stars for the food and atmosphere. Harry Potter theme but more to improve on display and food theme.,a year ago,2020-10-16 03:17:09.772745,4.0,Alan Ace,0,0,https://www.google.com/maps/contrib/114313532454562722986?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNZb196VWNBEAE,"(Translated by Google) I visited for lunch on weekdays. When I opened the store door, the world of Harry Potter really expanded. The tea set for tea in the lunch set was an owl, and the bowl containing the soup was also quite elaborate. I asked for a lamb, but it was a surprising volume. This is a lunch that can be full even for men. I really wanted to drink a signature cocktail, but I gave up if I could afford it.  (Original) 平日のランチに訪問。店のドアを開けたら本当にハリー・ポッターの世界が広がってました。ランチセットの紅茶のティーパックはフクロウだし、スープが入ってる器もなかなか凝ってました。私はラムを頼んだのですが、びっくりするほどのボリュームでした。これは男性でも満腹になれるランチですね。本当はお腹に余裕があったら、シグネチャーのカクテル飲みたかったのですが断念しました。",a year ago,2020-10-16 03:17:09.773233,4.0,M K,0,0,https://www.google.com/maps/contrib/117794278661944559889?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNZaWZlMURBEAE,"Harry Potter themed cafe, great for the kids. Props and costumes available for dress-up. 👍👍",a year ago,2020-10-16 03:17:09.773750,5.0,Cheryl Tan,0,0,https://www.google.com/maps/contrib/101673961286265875325?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNZNnFYOHh3RRAB,Really cute theme cafe and good food!,a year ago,2020-10-16 03:17:09.774233,5.0,ZiLing Liew,41,0,https://www.google.com/maps/contrib/109085783656649110956?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNZaXMzN3Z3RRAB,,a year ago,2020-10-16 03:17:16.903457,4.0,Chellistique,5,0,https://www.google.com/maps/contrib/114625360105064936927?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNZOHZIZllREAE,,a year ago,2020-10-16 03:17:16.903995,5.0,Kai Jun,1,0,https://www.google.com/maps/contrib/115123749127980263302?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNZck4tRFZBEAE,"Great for lovers of the Harry Potter franchise and good food! This cafe isn't licensed by Warner bros. So it's pretty much just ""inspired"" by the series. The food is amazing and worth trying even if you're not a fan!",a year ago,2020-10-16 03:17:16.904521,5.0,Rachel Tan,0,0,https://www.google.com/maps/contrib/106084061286124899425?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNZdE1Hcl93RRAB,,a year ago,2020-10-16 03:17:16.905343,3.0,Steven Ang,0,0,https://www.google.com/maps/contrib/115885219057235035548?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNZNFBiYk9nEAE,"This wizard themed cafe will leave any muggle smiling. It is not corny at all like you'd imagine most HP themed restaurants. Nicely decorated and the food and drinks are amazing. The service was also exquisite, very knowledgeable and helpful.",a year ago,2020-10-16 03:17:16.906018,5.0,Christian McCurdy,0,0,https://www.google.com/maps/contrib/115522949414257947294?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvMzZqRk5BEAE,"My Harry Potter crazy kids love this place!! Great theme. The high tea set was ok: great presentation, but so-so taste and quite pricey. The burger was good and Patty was juicy. The pork ribs were even better. 1 star taken off because of pricing.",a year ago,2020-10-16 03:17:16.906642,4.0,Hee Phua,0,0,https://www.google.com/maps/contrib/107724291892090069670?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvejhELXdnRRAB,Went for this restaurant because of Harry Potter theme. But a bit disappointed because the experience is very isolated and staff seems not so passionate about HP and everything seems just a decoration. Good tastes ok.,a year ago,2020-10-16 03:17:16.907256,3.0,Esther Yanglan Wang,0,0,https://www.google.com/maps/contrib/114856361823755617644?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveTdERnZBRRAB,,a year ago,2020-10-16 03:17:16.907834,5.0,Juan Carlzon,0,0,https://www.google.com/maps/contrib/116028991589135071227?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvdTctVmN3EAE,,a year ago,2020-10-16 03:17:16.908406,3.0,Rose Liddall,0,0,https://www.google.com/maps/contrib/118407312040640899427?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvMjRPV1JBEAE,Nice restaurant,a year ago,2020-10-16 03:17:16.908916,4.0,Veera Manoharan,0,0,https://www.google.com/maps/contrib/102674292605198880412?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvczZ5ZVV3EAE,"Nice food, nice theme and friendly staffs.",a year ago,2020-10-16 03:17:24.037935,5.0,chua desmond,5,0,https://www.google.com/maps/contrib/114297687598879446339?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvby1lTjFRRRAB,,a year ago,2020-10-16 03:17:24.038500,5.0,Jomel Rodriguez,0,0,https://www.google.com/maps/contrib/104215623951685024796?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvcTZPUzFRRRAB,,a year ago,2020-10-16 03:17:24.039014,5.0,chris lim,0,0,https://www.google.com/maps/contrib/106531549547693428705?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvcTlMT05REAE,,a year ago,2020-10-16 03:17:24.039522,1.0,Nishith Gupta,0,0,https://www.google.com/maps/contrib/100831349702270823400?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveTllTWdBRRAB,Love the vibe! Delicious food!!!,a year ago,2020-10-16 03:17:24.040070,5.0,Jenine Belonguel,9,0,https://www.google.com/maps/contrib/103101511923614172899?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvbTV5Qzh3RRAB,,a year ago,2020-10-16 03:17:24.040584,4.0,Sunny K P,0,0,https://www.google.com/maps/contrib/115435434492945492727?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvbV82UkVnEAE,,a year ago,2020-10-16 03:17:24.041227,2.0,Li En Heng,0,0,https://www.google.com/maps/contrib/107900699945977319309?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvMkphNFB3EAE,,a year ago,2020-10-16 03:17:24.041926,5.0,kyla lee,0,0,https://www.google.com/maps/contrib/114152580181043020778?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvcV9iSndnRRAB,"The food was delicious, there were outfits and props like in movie for a nice photobooth opportunities. A tad expensive but worth visiting on special occasions.",a year ago,2020-10-16 03:17:24.042455,5.0,Sunil Khamkar,0,0,https://www.google.com/maps/contrib/117152595981650794185?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNvbjRPaWFBEAE,"Cosy cafe decorated with Harry Potter memorabilia. Food wise I would definitely recommend the pork ribs, the meat was so tender it falls off the bone.",a year ago,2020-10-16 03:17:24.042968,4.0,Jeremy Koh,0,0,https://www.google.com/maps/contrib/109233729358627214278?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvbTd1b29BRRAB,Great food and Friendly staff,a year ago,2020-10-16 03:17:31.436702,5.0,Jeny Macapulay,6,0,https://www.google.com/maps/contrib/111365263613834820535?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvNjhTTnZBRRAB,,a year ago,2020-10-16 03:17:31.437368,3.0,ember x,0,0,https://www.google.com/maps/contrib/109824317658271094874?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveTZpVnBRRRAB,,a year ago,2020-10-16 03:17:31.437899,5.0,Mudreac Irina,1,0,https://www.google.com/maps/contrib/101957669382798597387?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNveC1tN0dnEAE,"(Translated by Google) The lamb chops are very sincere and I feel that I can recommend people who love lamb. The blue magic bartender is super-characteristic, and the powder will sparkle, and it will be full of gimmicks!  (Original) 羔羊排很有誠意，覺得可以推薦愛羊肉的人嚐嚐。藍色魔法調酒超有特色的，灑粉會現出火花，噱頭十足！",a year ago,2020-10-16 03:17:31.438436,4.0,Wendy Chen,0,0,https://www.google.com/maps/contrib/110498443208318458122?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvaTdLcmhBRRAB,,a year ago,2020-10-16 03:17:31.438964,3.0,KW OW,0,0,https://www.google.com/maps/contrib/115322211994899451515?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvcTcyVEh3EAE,Delicious food and nice decorations.,a year ago,2020-10-16 03:17:31.439578,4.0,Chok Wai Lee,0,0,https://www.google.com/maps/contrib/110139482959866599620?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNvMDlmemZnEAE,,a year ago,2020-10-16 03:17:31.440103,5.0,Vaibhav Jain,0,0,https://www.google.com/maps/contrib/102892455819688109864?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNvM2JmYy1nRRAB,"There’s nothing good about this place except for the Harry Potter theme. Went here today and brought my girlfriend as a surprise for her birthday as she’s a huge Harry Potter fan. Called them the day before made reservations and even told them to prepare a nice table with some happy birthday stuff and a slice of cake. They told me to come in to choose the slice of cake as they have many on display. Went in and it was crowded and we got a far corner table. And over right at another corner is some happy birthday signs. I was so disappointed! No one was warm and friendly to wish a happy birthday. Food came and it was Nor worth the price but that’s okay as the theme of the cafe was comforting. I went to the display and said hey my slice for my girl what do you have? And there was only like 4 types. And I said um could you prepare up a slice? And he was like ahhhh later ? Then I said hey I called to make reservations for a table for 2? There’s the birthday girl! And I asked is that the table? That’s the best you guys could do? And he went like errr ya with a awkward smile. I mean cmon there was so many tables with the birthday signage up! I freaking lost my mood completely. Spent 64 bucks on just a chicken burger with side fries, land shoulder, coffee and butterscotch ale. I would probably return just do the ale and probs high tea.",a year ago,2020-10-16 03:17:31.440680,2.0,S K,3,0,https://www.google.com/maps/contrib/113508022691308990110?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNvM2JqSEN3EAE,,a year ago,2020-10-16 03:17:31.441293,4.0,WU YANG,0,0,https://www.google.com/maps/contrib/106432642166675074911?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvbTdHRUNnEAE,"(Translated by Google) The food is delicious and worth the price offered. It is highly recommended to taste Butterbeer (they named the Buttebeer drink as Mrs Liech Ginger Ale) because many people think that Butterbeer sold here is much better than Butterbeer sold at Universal Studio or Wizarding World in Japan. Mr Liech Fleming Brew has unique and alluring attractions but must be underlined because CONTAINING ALCOHOL. Please order Mr. Liech Fleming Brew to enjoy his fiery attraction (Inspired by Goblet of Fire) but not recommended to drink it, especially for Muslims because it CONTAINS ALCOHOL.  (Original) Makanannya enak dan sepadan untuk harga yang ditawarkan. Sangat direkomendasikan untuk mencicipi Butterbeer (mereka menamai minuman Buttebeer sebagai Mrs Liech Ginger Ale) karena banyak yang menilai Butterbeer yang dijual di sini jauh lebih enak ketimbang Butterbeer yang dijual di Universal Studio atau Wizarding World di Jepang. Mr Liech Fleming Brew memiliki atraksi yang unik dan memikat tapi harus digarisbawahi karena MENGANDUNG ALKOHOL. Silakan pesan Mr Liech Fleming Brew untuk menikmati atraksinya yang berapi-api (Terinspirasi dari Goblet of Fire) namun tidak disarankan untuk meminumnya, terutama bagi yang beragama Islam karena MENGANDUNG ALKOHOL.",a year ago,2020-10-16 03:17:31.441844,5.0,Rizky Auditama Cahyono,0,0,https://www.google.com/maps/contrib/106171984024738046296?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveTdlSnZ3RRAB,,a year ago,2020-10-16 03:17:38.651914,5.0,Irish Delos Reyes,0,0,https://www.google.com/maps/contrib/104461555436787727810?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNvcmVHMkRnEAE,Very nice cafe with cool Harry Potter concept.,a year ago,2020-10-16 03:17:38.652425,4.0,Terence Kuek,16,0,https://www.google.com/maps/contrib/112175246020589995300?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvbTRyMnhRRRAB,,a year ago,2020-10-16 03:17:38.652965,5.0,นิตยา อินนอก,0,0,https://www.google.com/maps/contrib/108881221940315797834?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvNi0zYjh3RRAB,,a year ago,2020-10-16 03:17:38.653466,3.0,Kevin Ng,0,0,https://www.google.com/maps/contrib/109434407545627601391?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNvbHZfMEpBEAE,,a year ago,2020-10-16 03:17:38.653967,4.0,Andrew Simpson,0,0,https://www.google.com/maps/contrib/113791620327867531069?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURveTcyeVhBEAE,It's cute little place. Portion was generous. But harry potter theme? I feel it's lacking in some way- cause there are not many things about harry potter. But certainly not bad to get some photos.,a year ago,2020-10-16 03:17:38.654468,4.0,JonLywAy,64,0,https://www.google.com/maps/contrib/116618198744852819285?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvcTlhWjB3RRAB,"Great food and service for the most part. Food is reasonably priced, drinks are a bit more expensive. Liked the decor and theme. Staff were great initially but we had to wait a while to order dessert. Recommend this place for sure :)",a year ago,2020-10-16 03:17:38.654976,4.0,Yasmine Young,0,0,https://www.google.com/maps/contrib/107853415235181630158?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveTl1T3NnRRAB,,a year ago,2020-10-16 03:17:38.655519,3.0,joy antoinette timog,0,0,https://www.google.com/maps/contrib/103222909633146727176?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSUNvc29PWmZ3EAE,"It wasn't as I expected ,but even better😘",a year ago,2020-10-16 03:17:38.656021,5.0,Manisha Waman,3,0,https://www.google.com/maps/contrib/114330338025093048730?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNvc29Ib2dBRRAB,,a year ago,2020-10-16 03:17:38.656563,5.0,Kishor Waman,1,0,https://www.google.com/maps/contrib/118251406240717882752?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSUNvbk5hRG93RRAB,,a year ago,2020-10-16 03:17:46.256332,4.0,Leslie Ang,0,0,https://www.google.com/maps/contrib/113559534864550566370?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvNjRDZllnEAE,Unique setup and servings.,a year ago,2020-10-16 03:17:46.256921,4.0,Charles Chan Kim Soon,4,0,https://www.google.com/maps/contrib/104118881902421454213?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvbTQ3RXBnRRAB,,a year ago,2020-10-16 03:17:46.257508,4.0,Audrey AROULANDA,0,0,https://www.google.com/maps/contrib/101286982965126801203?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvbTc3U1dBEAE,There is no real ‘Harry Potter’ theme as it fades quickly. The food was really average and expensive. I do not recommend it as I say spend your money on something else that is worth it and tastier.,a year ago,2020-10-16 03:17:46.258013,2.0,TheTravellingPILOT,2,0,https://www.google.com/maps/contrib/107197414455229701037?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJajhtMjdnRRAB,It’s so great man! The pork is great and easy to get off the bone. The velvet cake is so delicious and great.,a year ago,2020-10-16 03:17:46.258533,5.0,Wennan Xiong,2,0,https://www.google.com/maps/contrib/105107090334318366305?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJeDdiNmFnEAE,"This cute Harry Potter themed restaurant served amazing food that is not typical Asian cuisine. The decorations and photo spot all filled with Harry Potter costumes and props makes this place very fun and unique. Definitely will come back, not because I'm a fan of Harry Potter but also for the food! Service and staff are really good as well.",a year ago,2020-10-16 03:17:46.259119,5.0,John Nguyen,0,0,https://www.google.com/maps/contrib/109695208829551569662?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJNjRYTk1nEAE,"Great idea, zero execution. Visited on the night of the 22nd of Jan and received the most dismal service imaginable. The lady in the white tshirt who served us (obviously a slytherin) did not even greet and merely pointed to a free table like an air traffic controller. The food was nothing to write home about either and left an aftertaste not unlike that of polyjuice potion. Overall, a more torturous experience than a Cruciatus Curse.",a year ago,2020-10-16 03:17:46.259621,1.0,Kavih Dajee,10,0,https://www.google.com/maps/contrib/108520049025181546414?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJNDRpMVd3EAE,,a year ago,2020-10-16 03:17:46.260125,5.0,Chua Jun Hao Clement,0,0,https://www.google.com/maps/contrib/104413826730065937287?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJb19HSk9REAE,"We had dinner at Platform 1094 for my son's 12th birthday. My son is a huge harry potter fan and he wasn't disappointed. His comment 'best burger ever ' that's saying something. We're from Australia. My other son, husband and myself weren't disappointed either. The food was superb. The restaurant was fun and the staff were very attentive. The restaurant can only be praised for it's service. It's a very cute and different place to visit. We enjoyed our stay and will highly recommend this restaurant.",a year ago,2020-10-16 03:17:46.260732,5.0,Tanya Hennessy,2,0,https://www.google.com/maps/contrib/117766179447315914913?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveTh5SXBnRRAB,The signature pork ribs is superb... Must try,a year ago,2020-10-16 03:17:46.261365,5.0,Stephanie Cheo,1,0,https://www.google.com/maps/contrib/100614142156758057141?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURveS1TWVFnEAE,Nope...,a year ago,2020-10-16 03:17:53.787263,1.0,Nigel Lian,0,0,https://www.google.com/maps/contrib/100018440767121846073?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvaThyTkt3EAE,like this place,a year ago,2020-10-16 03:17:53.787756,4.0,Nafisha musani,2,0,https://www.google.com/maps/contrib/110791632009050738401?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURveTgtb01nEAE,"Had our anniversary celebrations at this Harry Potter them restaurant, nice environment and decorations, they also offer few choice of accessories and scarf for taking picture. Food portion is just nice, taste good, drinks and dessert well presentation. So far everything is good, slightly pricey. It is crowd during weekend so pls make sure you had the reservation or visit on the weekday.",a year ago,2020-10-16 03:17:53.788274,3.0,CARROT PEK,0,0,https://www.google.com/maps/contrib/117264347329628725540?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvbV92VkNnEAE,Good food tasty desserts very unique cafe,a year ago,2020-10-16 03:17:53.788756,5.0,Kanika Tyagi,13,0,https://www.google.com/maps/contrib/108418128885448719340?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJcGNxX2NnEAE,"First ever Harry Potter themed cafe in Singapore. Ambience is decent and food is good enough. The highlights are their flaming goblet of fire drink, Harry Potter styled dessert treats and pork ribs. After the food, don't forget to don costumes and props and have a photo op with your friends.",a year ago,2020-10-16 03:17:53.789243,3.0,Rama Kaalia,0,0,https://www.google.com/maps/contrib/109457428873451608859?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvNl9XcjJ3RRAB,"Friendly and very attentive wait staff, food is okay, presentation is very imaginative.",a year ago,2020-10-16 03:17:53.789731,4.0,Hubbert Ocampo,0,0,https://www.google.com/maps/contrib/105282956866293583149?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvbTRPX0NnEAE,,a year ago,2020-10-16 03:17:53.790215,5.0,Leong Kai Fang,2,0,https://www.google.com/maps/contrib/108872833988701585726?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJNlpDZXRnRRAB,"I'm not really into Harry Potter, so I'm reviewing this based on the quality of the food and beverage. Food is okay. Menu selection is rather limited. Price is very reasonable for lunch. There is complimentary salad, soup and drink for every main course. Main courses are in $15-25 range. There is a ""show"" when you order certain drink, but personally I don't really care for it. Interesting concept, but definitely not magical.",a year ago,2020-10-16 03:17:53.790768,3.0,Ferry Kurniawan,0,0,https://www.google.com/maps/contrib/117594855371870821675?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvNl9XRFBBEAE,,a year ago,2020-10-16 03:17:53.791246,5.0,Rishika Maran,0,0,https://www.google.com/maps/contrib/106652774724980110256?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJaWVMOVFnEAE,,a year ago,2020-10-16 03:17:53.791777,5.0,jimtaella,0,0,https://www.google.com/maps/contrib/112833919452567446408?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJMGZXdTBnRRAB,Comfort food.,a year ago,2020-10-16 03:18:01.208392,5.0,Lim Nicholas,0,0,https://www.google.com/maps/contrib/113386902193479584232?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJMGNTcDZnRRAB,"(Translated by Google) Guys are you a harry potter lover? This cafe can be one of the places that you have to visit when you go to Singapore.  This cafe is on Serangoon Road, but that doesn't mean that if you ride the MRT, it's down in Serangoon MRT. NO If you want to come down here, you have to be boon keng mrt. From Boonkeng MRT (already positioned outside, Gusy, you have seen the road), you go back and straight. Until there appears to be a school, gt (forget the name) is straight again. Around 20-25 minutes on foot.  Because the kafenya is small so you have to hang out if you want to go inside.  Eh the red velvet cheesecaken is a recommendation. It's delicious.  Please see the photo, there is a list of menus  (Original) Guys kalian pecinta harry potter? Cafe ini bisa jadi salah satu tempat yg kalian harus kunjungi saat ke Singapore.  Kafe ini berada di serangoon road tapi bukan berarti kalo kalian naik mrt turunnya di serangoon mrt. NO. Kalau mau kesini turunnya harus di boon keng mrt. Dari boonkeng mrt (udah diposisi luar yah gusy, udah kelihatan jalan raya), kalian ke arah belakang dan lurus trs. Sampe kelihatan ada sekolah gt (lupa namanya) lurus lagi. Sekitar 20-25 menit kalo jalan kaki.  Krn kafenya kecil jd kudu ngantri kalo mau masuk kedalam.  Eh red velvet cheesecakenya rekomen. Enak deh.  Silahkat liat foto yah, ada list menunya",a year ago,2020-10-16 03:18:01.209002,3.0,Fatma vhey,0,0,https://www.google.com/maps/contrib/114552862465372108332?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJb2JyS0pREAE,Went for Harry Potter afternoon tea.  Lovely well presented food and drinks.  I would personally have liked more savoury items and less sweet items but that's just me.,a year ago,2020-10-16 03:18:01.209483,5.0,jaylancaster,0,0,https://www.google.com/maps/contrib/106632377620465920131?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveThtNDl3RRAB,,a year ago,2020-10-16 03:18:01.209965,4.0,Marilyn Tan,7,0,https://www.google.com/maps/contrib/102814978763038251719?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJOXVheFlREAE,,a year ago,2020-10-16 03:18:01.210444,5.0,suyash nikhil,0,0,https://www.google.com/maps/contrib/100847427617134318574?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvcTllVVBREAE,"Cool place, tho expensive. Can take Harry Potter pictures :))",a year ago,2020-10-16 03:18:01.210925,5.0,Serene Cheong,0,0,https://www.google.com/maps/contrib/116954475287029412018?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvaThyNTJBRRAB,,a year ago,2020-10-16 03:18:01.211539,4.0,Weijun Chen,1,0,https://www.google.com/maps/contrib/106338387582898788014?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJaHRmcjFnRRAB,,a year ago,2020-10-16 03:18:01.212080,4.0,mintarso mink,0,0,https://www.google.com/maps/contrib/101123996616142743743?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURveTRyeVRnEAE,,a year ago,2020-10-16 03:18:01.212558,5.0,Nikhkil Rai,1,0,https://www.google.com/maps/contrib/115434262489951449353?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJMnN1NnNnRRAB,,a year ago,2020-10-16 03:18:01.213038,4.0,carla zamora,6,0,https://www.google.com/maps/contrib/102227831535553004474?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJNnU3QXN3RRAB,,a year ago,2020-10-16 03:18:08.952718,4.0,Nita Panday,2,0,https://www.google.com/maps/contrib/106855164203690823174?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJeXNLTFN3EAE,,a year ago,2020-10-16 03:18:08.953244,3.0,Patrick Foo,0,0,https://www.google.com/maps/contrib/104941243322260250943?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURveS1IandBRRAB,"Food is average, but costume quite good",a year ago,2020-10-16 03:18:08.953752,4.0,Lin Bao Shin,13,0,https://www.google.com/maps/contrib/105409986570821601358?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURJNHNiUFdBEAE,"Food was well executed, interesting drinks on the menu. Not run of the mill and well worth the money.",a year ago,2020-10-16 03:18:08.954260,5.0,Daphne Cai,0,0,https://www.google.com/maps/contrib/102372295846170777768?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURveTZYMEdREAE,"Based on the theme of famous ""Harry Potter"" series, restaurant definitely stands differently. Restaurant is small but interesting. They close by 10 pm,  so better visit early. Food served is good in taste. One can take opportunity to try robes and wands to feel like a witch or wizard. Restaurant can be easily located, as it is right on the main road.",a year ago,2020-10-16 03:18:08.954771,4.0,Ankush Raj,0,0,https://www.google.com/maps/contrib/115607175892744076535?hl=en-SG
ChZDSUhNMG9nS0VJQ0FnSURvNjRuQ0xnEAE,,a year ago,2020-10-16 03:18:08.955312,5.0,Ayuni Munasinghe,0,0,https://www.google.com/maps/contrib/109212914160644505059?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURJckp6MzJnRRAB,Must go for Harry Potter fans! Nice food too. Pasta and wings are great. Please make reservations.,a year ago,2020-10-16 03:18:08.955852,5.0,Kent Toh Kian Hong,0,0,https://www.google.com/maps/contrib/111176103941834392315?hl=en-SG
ChdDSUhNMG9nS0VJQ0FnSURvcTk3RDBnRRAB,,a year ago,2020-10-16 03:18:08.956389,4.0,Alan Yap,0,0,https://www.google.com/maps/contrib/110617908895393883548?hl=en-SG
